MOBILE_NUMBER,CERT_NO,NAME,CERT_TYPE,GENDER,AGE,INNET_DATE,AREA_ID,PAY_MODE,SERVICE_TYPE,GROUP_FLAG,USER_STATUS,STOP_MONTH,TOTAL_FEE_FIRST,OUT_FLUX_FEE_FIRST,OUT_CALL_FEE_FIRST,INTER_LONG_FEE_FIRST,INCR_FEE_FIRST,TOTAL_FEE_SECOND,OUT_FLUX_FEE_SECOND,OUT_CALL_FEE_SECOND,INTER_LONG_FEE_SECOND,TOTAL_FEE_THIRD,OUT_FLUX_FEE_THIRD,OUT_CALL_FEE_THIRD,INTER_LONG_FEE_THIRD,OUT_DURA_M1,OUT_NUM_M1,IN_DURA_M1,IN_NUM_M1,OUT_COUNROAM_NUM_M1,OUT_INTERROAM_NUM_M1,IN_COUNROAM_NUM_M1,IN_INTERROAM_NUM_M1,OUT_COUNLONG_NUM_M1,OUT_INTERLONG_NUM_M1,TOTAL_FLUX_M1,FREE_FLUX_M1,BILL_FLUX_M1,FACTORY_DESC,UP_TIME,DEV_CHANGE_NUM_Y1,WEIXIN_APP_NUM_M1,WX_VISIT_CNT_M1,WX_ACTIVE_MAX_DAYS_M1,GOUWU_APP_NUM_M1,GW_VISIT_CNT_M1,GW_ACTIVE_MAX_DAYS_M1,SJYH_APP_NUM_M1,SJYH_VISIT_CNT_M1,SJYH_ACTIVE_MAX_DAYS_M1,WAIMAI_APP_NUM_M1,WM_VISIT_CNT_M1,WM_ACTIVE_MAX_DAYS_M1,daikuan_app_num_m3,REAL_HOME_FLAG_M1,LIKE_HOME_FLAG_M1,REAL_WORK_FLAG_M1,LIKE_WORK_FLAG_M1,ST_NUM_M1,MONTH_ID,Y
13000001586,A00001586,A00001586,0101,2,21,02/02/2016,V0440100,05,30AAAAAA,1,12,0,80.0,35.6,3.3,0.0,4.73,30.0,5.7,1.2,0.0,70.0,22.95,1.95,0.0,32.766669,37,23.066666,28,26,0,10,0,0,0,3095.17241,2978.7190752,116.4533348,苹果,2017-09-12,1,1,10662,28,7,1173,21,0,,,0,,,3,1,1,0,1,77,201801,0
13000001587,A00001587,A00001587,0101,2,25,11/12/2014,V0210200,01,40AAAAAA,0,11,0,240.0,0.0,0,0.0,22.38,270.15,24.53,43.8,0.0,252.7,60.0,20.88,0.0,520.58333333,258,186.98333333,142,0,0,0,0,12,0,140392.20554,140392.20554,0,苹果,2015-12-13,1,1,20353,27,6,578,15,0,,,1,2,2,7,0,1,0,0,58,201801,0
13000001588,A00001588,A00001588,0101,1,29,12/04/2013,V0422800,01,40AAAAAA,0,11,0,131.0,0.0,0,0.0,0,195.79,60.0,0,0.0,151.0,0.0,0,0.0,30.45,41,39.783333333,25,0,0,0,0,2,0,16798.666733,16798.666733,0,维沃,2018-03-29,3,1,78333,31,12,3710,28,0,,,0,,,8,1,1,0,1,21,201803,0
13000001589,A00001589,A00001589,0101,1,29,07/15/2017,V0150100,01,40AAAAAA,0,11,0,107.0,43.8,1.6,0.0,2.6,100.7,39.1,0,0.0,100.7,40.9,0,0.0,449.96666667,112,204.2,104,0,0,1,0,27,0,37026.758163,35678.114912,1348.6432504,苹果,2017-07-15,1,1,10359,25,24,1034,10,0,,,0,,,7,1,1,0,0,266,201803,0
13000001590,A00001590,A00001590,0101,2,21,09/14/2015,V0350200,01,40AAAAAA,0,11,0,577.64,138.6,0,0.0,9,457.24,236.2,0,0.0,281.44,60.0,0,0.0,212.06666667,113,186.58333333,178,0,0,0,0,25,0,17924.541537,17394.225618,530.31591891,苹果,2016-09-16,2,1,8462,31,14,1361,29,0,,,1,14,7,1,1,1,0,0,185,201803,0
13000001591,A00001591,A00001591,0101,1,27,04/15/2015,V0370700,01,40AAAAAA,0,11,0,108.5,0.0,0,0.0,0,107.2,0.0,0,0.0,107.0,0.0,0,0.0,31.683333333,23,96.283333333,66,0,0,0,0,4,0,654.81971736,654.81971736,0,魅族,2017-09-10,3,1,7214,20,4,554,14,1,7,3,0,,,1,0,0,0,0,281,201803,0
13000001592,A00001592,A00001592,0101,2,24,04/10/2017,V0441300,01,40AAAAAA,0,11,0,67.4,34.1,14.2,0.0,0.1,83.2,44.8,19.2,0.0,67.9,33.1,15.8,0.0,107.9,64,169.05,96,0,0,0,0,7,0,32653.259306,31930.62445,722.63485621,苹果,2017-04-14,3,1,78880,31,16,9479,31,0,,,1,132,11,34,1,1,0,1,143,201801,0
13000001593,A00001593,A00001593,0101,1,38,07/10/2013,V0420600,01,40AAAAAA,1,11,0,135.0,0.0,0,0.0,3,222.9,83.4,0,0.0,135.0,0.0,0,0.0,31.233333333,33,53.066666667,41,33,0,41,0,0,0,2364.0700722,2364.0700722,0,苹果,2016-09-02,1,1,32257,31,10,1439,23,1,50,1,0,,,9,0,0,0,1,145,201803,0
13000001594,A00001594,A00001594,0101,2,27,11/30/2012,V0431100,01,40AAAAAA,0,11,0,50.2,0.0,0,0.0,0,53.0,0.0,0,0.0,50.0,0.0,0,0.0,131.23333333,98,139.88333333,116,0,0,0,0,1,0,1441.7723579,1441.7723579,0,欧珀,2017-08-13,3,1,48104,31,13,3494,30,1,17,1,0,,,6,0,1,1,1,50,201801,0
13000001595,A00001595,A00001595,0101,1,24,11/02/2011,V0522100,01,30AAAAAA,1,11,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,237.283329,288,316.266667,345,2,0,2,0,0,0,15288.637317,15288.637317,0,**,2017-12-27,4,1,4717,25,13,645,16,1,8,1,0,,,16,0,0,0,0,121,201802,0
13000001596,A00001596,A00001596,0101,2,42,01/10/2015,V0640100,05,200101AA,0,11,0,17.54,0.1,0.84,0.0,0,17.3,0.0,0,0.0,3.7,0.3,0,0.0,88.216666,49,84.366665,87,8,0,16,0,4,0,199.27950477,199.27834415,0.0011606216,欧珀,2018-01-28,2,1,4153,12,5,467,11,1,2,1,0,,,,0,1,0,0,23,201801,0
13000001597,A00001597,A00001597,0101,2,24,08/13/2017,V0610100,01,40AAAAAA,0,11,0,230.0,206.1,4.2,0.0,0.7,66.5,37.7,9.2,0.0,56.1,26.5,9.8,0.0,38.75,49,67.616666667,67,0,0,0,0,3,0,110747.70719,101001.60745,9746.0997438,苹果,2018-01-22,2,1,13204,31,28,4463,31,2,7,1,2,11,3,4,1,1,1,1,120,201803,0
13000001598,A00001598,A00001598,0101,1,23,03/16/2011,V0440901,05,30AAAAAA,1,12,0,84.1,49.9,6.45,0.0,6,84.95,39.7,5.55,0.0,72.35,19.3,9,0.0,29.616666,22,11.083334,18,22,0,18,0,0,0,7287.8259801,7131.9418764,155.88410377,**,2015-09-05,1,1,17564,31,10,6920,31,4,222,10,1,10,3,18,0,0,0,0,85,201801,0
13000001599,A00001599,A00001599,0101,1,38,07/25/2014,V0441281,05,200101AA,0,12,0,92.55,37.0,28.8,0.0,4.38,78.95,15.0,37.95,0.0,96.35,48.0,22.05,0.0,135.566668,110,153.849995,136,0,0,0,0,4,0,4025.2800197,3772.8114004,252.46861934,苹果,2017-05-13,2,1,29399,31,12,1214,27,0,,,0,,,10,0,0,0,1,22,201803,0
13000001600,A00001600,A00001600,0101,1,24,06/27/2017,V0420100,01,40AAAAAA,0,11,0,59.1,32.2,7.9,0.0,0,53.8,31.6,2.6,0.0,57.2,28.7,9.2,0.0,56.516666667,46,59.65,74,3,0,3,0,4,0,11276.310037,10776.930434,499.3796034,苹果,2017-06-27,1,1,34595,31,21,5623,31,1,17,1,3,216,20,7,0,0,0,1,113,201801,0
13000001601,A00001601,A00001601,0101,2,56,06/21/2012,V0330200,02,200101AA,0,11,0,70.0,48.6,8.3,0.0,6,70.0,49.0,9,0.0,70.0,51.1,6.2,0.0,101.566665,94,79.150003,104,0,0,0,0,1,0,1292.4229402,1292.4229402,0,维沃,2017-07-04,2,1,2026,13,9,395,10,0,,,0,,,,0,0,1,1,88,201801,0
13000001602,A00001602,A00001602,0101,1,22,08/27/2013,V0441201,05,200101AA,1,12,0,74.05,19.0,13.65,0.0,6.3,59.1,19.0,9.3,0.0,54.35,19.0,4.65,0.0,80.800001,67,121.416665,122,2,0,15,0,3,0,6432.5040044,6432.5040044,0,苹果,2017-06-15,1,1,20531,31,11,222,13,4,25,5,1,14,2,9,0,1,0,0,242,201803,0
13000001603,A00001603,A00001603,0101,2,27,06/02/2015,V0350100,01,40AAAAAA,0,11,0,287.0,60.0,0,0.0,24.1,407.0,180.0,0,0.0,167.2,0.0,0,0.0,94.716666667,71,74.116666667,71,71,0,71,0,0,0,5274.9924049,5058.196744,216.79566097,苹果,2016-03-14,1,1,3972,20,7,187,14,3,26,1,0,,,3,0,0,0,0,77,201801,0
13000001604,A00001604,A00001604,0101,1,21,08/01/2016,V0420100,01,40AAAAAA,0,11,0,471.8,298.5,7.5,0.0,0,398.9,155.4,7.5,0.0,220.4,37.2,7.2,0.0,63.483333333,83,66.833333333,98,14,0,14,0,10,0,36190.344697,35185.739569,1004.6051282,苹果,2017-11-17,4,1,69381,31,12,5063,28,3,277,4,2,4,3,15,0,0,0,0,469,201803,0
13000001605,A00001605,A00001605,0101,2,25,10/22/2012,V0342200,05,200101AA,1,11,0,17.0,0.0,1,0.0,6,16.6,0.0,0.6,0.0,39.7,7.3,6.4,0.0,7.65,5,0,0,0,0,0,0,0,0,30.118164062,30.118164062,0,欧珀,2018-03-29,6,1,536,5,2,28,2,0,,,0,,,7,,,,,1,201803,0
13000001606,A00001606,A00001606,0101,2,20,09/25/2015,V0120000,01,40AAAAAA,0,11,0,48.0,0.0,0,0.0,9,48.0,0.0,0,0.0,100.65,52.65,0,0.0,219.71666667,75,197.4,95,0,0,0,0,0,0,1550.0386962,1550.0386962,0,苹果,2018-01-15,6,1,5221,24,9,2400,24,0,,,0,,,6,1,1,1,1,202,201802,0
13000001607,A00001607,A00001607,0101,1,22,11/30/2017,V0430100,02,200101AA,0,11,0,129.1,0.0,0,0.0,0,132.4,5.4,0,0.0,97.1,0.0,0,0.0,105.100002,68,156.633336,89,65,0,83,0,1,0,52803.214472,52803.214472,0,维沃,2018-03-14,5,1,86191,30,12,3842,25,2,11,1,2,14,3,5,0,0,0,0,115,201803,0
13000001608,A00001608,A00001608,0101,2,21,03/27/2017,V0460100,02,30AAAAAA,0,11,0,108.05,30.0,22.05,0.0,6,104.9,30.0,18.9,0.0,111.7,30.0,25.5,0.0,111.516664,70,398.233338,148,0,0,0,0,7,0,4711.3828125,4711.3828125,0,苹果,2017-10-31,3,1,19852,31,19,2766,27,0,,,0,,,11,0,1,0,0,328,201801,0
13000001609,A00001609,A00001609,0101,2,44,06/27/2010,V0440100,01,40AAAAAA,0,11,0,267.5,163.5,0,0.0,8,175.1,0.0,50.25,0.0,160.0,0.0,26.85,0.0,175.43333333,79,196.13333333,54,22,0,15,0,20,0,3216.1833992,2617.2478084,598.93559073,苹果,2017-10-15,1,1,12440,28,10,649,16,3,22,2,1,35,3,5,0,1,0,1,109,201802,0
13000001610,A00001610,A00001610,0101,1,37,11/06/2014,V0372300,01,40AAAAAA,1,11,0,74.5,15.0,3.3,0.0,0,69.75,0.0,3.75,0.0,56.0,0.0,0,0.0,66.733333333,61,110.73333333,117,0,0,0,0,2,0,2831.0602245,2772.084403,58.97582149,维沃,2017-08-05,2,1,23127,31,3,246,23,2,6,1,0,,,7,1,1,0,0,127,201803,0
13000001611,A00001611,A00001611,0101,1,38,01/04/2006,V0310000,01,40AAAAAA,0,11,0,106.0,0.0,0,0.0,0,106.0,0.0,0,0.0,106.1,0.0,0,0.0,43.016666667,63,116.36666667,123,6,0,15,0,0,0,5873.6533384,5873.6533384,0,苹果,2016-11-15,1,1,18951,23,17,1848,19,0,,,3,46,5,3,0,0,0,0,448,201802,0
13000001612,A00001612,A00001612,0101,1,26,02/08/2012,V0350500,01,200101AA,1,11,0,172.0,0.0,0,0.0,6,172.0,0.0,0,0.0,172.15,0.0,0.15,0.0,16.333333,24,65.600001,48,24,0,48,0,0,0,25103.73261,25103.73261,0,**,2015-08-25,1,1,3757,30,7,515,23,1,7,2,1,4,2,8,1,1,1,1,114,201803,0
13000001613,A00001613,A00001613,0101,2,27,04/01/2017,V0320200,02,200101AA,1,11,0,30.0,0.0,0,0.0,0,60.0,30.0,0,0.0,86.9,40.0,0,0.0,11.866667,4,0,0,4,0,0,0,0,0,0.002831459,0.002831459,0,努比亚,2018-03-23,2,,,,,,,,,,,,,7,0,0,0,0,13,201803,0
13000001614,A00001614,A00001614,0101,1,27,06/03/2010,V0440300,01,40AAAAAA,0,11,0,76.0,0.0,0,0.0,0,76.0,0.0,0,0.0,76.0,0.0,0,0.0,76.783333333,72,108.53333333,132,72,0,132,0,0,0,1262.440114,1262.440114,0,苹果,2018-01-22,1,1,21371,31,11,4589,31,0,,,0,,,9,0,0,0,0,132,201801,0
13000001615,A00001615,A00001615,0101,1,30,01/01/2012,V0310000,01,40AAAAAA,0,11,0,76.0,0.0,0,0.0,0,115.95,53.25,-0.05,0.0,81.35,0.0,18.6,0.0,13.933333333,3,144.48333333,76,1,0,7,0,0,0,23.66321374,23.66321374,0,乐视,2018-03-03,3,1,168,1,0,,,0,,,0,,,5,0,0,0,0,118,201803,0
13000001616,A00001616,A00001616,0101,2,29,01/26/2014,V0310000,05,30AAAAAA,0,12,0,50.54,4.99,9.45,0.0,0,69.41,28.16,5.25,0.0,41.55,0.0,5.55,0.0,47.033334,34,114.516669,59,0,0,0,0,0,0,2436.6445312,2387.0917968,49.552734375,苹果,2017-05-04,1,1,2628,15,10,460,5,0,,,3,13,2,12,0,1,1,1,137,201802,0
13000001617,A00001617,A00001617,0101,2,56,09/16/2017,V0230100,01,40AAAAAA,0,11,0,83.4,32.0,32.4,0.0,0,77.6,30.9,27.7,0.0,66.2,37.2,10,0.0,273.48333333,169,227.33333333,177,165,0,166,0,4,0,21567.48329,21070.52696,496.95633029,苹果,2017-09-16,1,1,56712,24,11,3326,18,2,35,2,2,3,1,10,0,0,0,0,1162,201803,0
13000001618,A00001618,A00001618,0101,2,20,11/20/2014,V0410100,01,40AAAAAA,0,11,0,119.2,0.0,0,0.0,0.1,119.0,0.0,0,0.0,216.0,110.0,0,0.0,82.083333333,63,45.2,53,6,0,5,0,24,0,36909.3668,36909.3668,0,美图,2017-09-11,2,1,59451,30,17,2575,28,0,,,2,6,2,1,1,1,1,1,141,201803,0
13000001619,A00001619,A00001619,0101,1,21,04/04/2017,V0510600,01,40AAAAAA,0,11,0,62.2,19.9,0,0.0,0,28.5,6.5,0,0.0,27.3,5.0,0,0.0,52.416666667,72,96.666666667,140,0,0,0,0,0,0,58391.870448,58062.82973,329.04071711,荣耀,2017-04-04,1,1,4428,19,6,1013,16,1,37,3,0,,,3,0,1,1,1,20,201801,0
13000001620,A00001620,A00001620,0101,1,40,10/04/2008,V0210200,01,40AAAAAA,0,11,0,48.0,0.0,0,0.0,0,50.0,0.0,13.5,0.0,30.16,6.9,0,0.0,120.16666667,92,46.35,58,0,0,0,0,1,0,1330.4371471,1330.4371471,0,华为,2017-04-13,3,1,574,5,2,7,3,1,3,1,0,,,1,0,1,0,1,149,201801,0
13000001621,A00001621,A00001621,0101,1,35,06/26/2017,V0110000,01,40AAAAAA,0,11,0,77.4,31.0,26.7,0.0,0.7,72.9,28.9,24.8,0.0,94.8,32.1,43.2,0.0,235.23333333,60,72.616666667,49,0,0,0,0,11,0,25326.371386,25015.212162,311.15922452,苹果,2017-08-26,2,1,91467,31,18,6197,28,0,,,4,982,14,15,1,1,1,1,212,201803,0
13000001622,A00001622,A00001622,0101,1,21,09/09/2017,V0362200,01,40AAAAAA,0,11,0,108.3,38.9,50,0.0,0.4,65.7,33.0,13.5,0.0,58.5,41.0,0,0.0,475.01666667,60,96.166666667,45,60,0,45,0,0,0,33292.939243,32400.293071,892.64617155,苹果,2017-09-09,1,1,80999,31,19,6227,28,1,29,2,2,119,3,21,0,0,0,1,297,201803,0
13000001623,A00001623,A00001623,0101,1,33,03/24/2017,V0310000,01,40AAAAAA,0,11,0,50.75,0.0,0,0.0,0,50.72,0.0,-0.03,0.0,115.68,47.83,17.1,0.0,368.23333333,167,206.1,74,83,0,42,0,69,0,715.47564414,715.47564414,0,苹果,2017-04-01,1,1,3075,28,15,1182,25,3,3,1,0,,,8,1,1,0,1,247,201803,0
13000001624,A00001624,A00001624,0101,1,22,06/18/2017,V0440600,05,200101AA,0,12,0,312.25,200.0,36.75,0.0,10.12,33.05,0.0,7.75,0.0,193.9,120.0,47.5,0.0,132.733332,96,143.466668,174,9,0,21,0,48,0,20086.148481,16391.854705,3694.2937755,荣耀,2018-03-26,4,1,26377,21,17,2145,17,2,69,2,0,,,8,0,0,0,0,264,201803,0
13000001625,A00001625,A00001625,0101,1,27,07/26/2017,V0430100,01,40AAAAAA,0,11,0,75.1,33.9,22,0.0,0.2,84.7,32.9,32.6,0.0,112.3,63.0,29.8,0.0,130.11666667,163,109.03333333,115,163,0,115,0,0,0,47371.287164,46697.598499,673.68866539,苹果,2017-08-11,1,1,22554,28,14,2005,27,2,23,2,2,2,1,8,0,0,0,0,357,201802,0
13000001626,A00001626,A00001626,0101,2,22,10/23/2016,V0430300,01,40AAAAAA,0,11,0,58.5,30.2,9.3,0.0,0,50.3,27.8,3.5,0.0,,,,,94.05,64,105.25,121,0,0,0,0,0,0,5237.8048095,4848.2842483,389.52056121,荣耀,2017-07-12,3,1,39292,31,9,3738,31,0,,,0,,,3,1,1,0,0,163,201801,0
13000001627,A00001627,A00001627,0101,1,33,07/24/2010,V0370100,05,200101AA,0,12,0,95.86,83.36,9.3,0.0,0,45.2,38.2,3.3,0.0,46.1,39.3,3.6,0.0,68.116666,48,72.616662,59,5,0,3,0,0,0,276.99065876,72.761046409,204.22961235,欧珀,2016-02-27,1,1,7933,30,3,977,25,0,,,0,,,2,0,1,0,1,181,201801,0
13000001628,A00001628,A00001628,0101,2,24,03/20/2016,V0370100,01,40AAAAAA,0,11,0,68.4,0.0,14.96,0.0,0,106.8,0.0,53.36,0.0,70.15,0.0,16.71,0.0,325.58333333,84,681.16666667,76,0,0,0,0,59,0,2266.9750986,2266.9750986,0,苹果,2017-09-17,2,1,15491,31,6,1604,31,1,260,14,0,,,6,0,0,0,0,220,201801,0
13000001629,A00001629,A00001629,0101,1,28,05/17/2011,V0440100,05,200101AA,0,12,0,263.25,9.0,221.2,0.0,8.9,126.4,9.0,135.1,0.0,282.25,9.0,240.2,0.0,1202.01666,245,564.666667,288,0,0,0,0,46,0,2191.1035194,2191.1035194,0,苹果,2016-05-23,3,1,11609,31,7,537,21,0,,,1,1,1,11,1,1,0,1,162,201801,0
13000001630,A00001630,A00001630,0101,1,24,10/14/2013,V0321000,01,40AAAAAA,0,11,0,163.4,17.4,0,0.0,0,106.0,0.0,0,0.0,106.1,0.0,0,0.0,77.85,88,46.166666667,54,1,0,2,0,3,0,5715.5787248,5654.8917121,60.68701267,苹果,2017-02-04,1,1,11285,25,9,441,20,2,4,2,0,,,4,1,1,0,0,216,201803,0
13000001631,A00001631,A00001631,0101,2,23,07/07/2014,V0370700,05,200101AA,0,12,0,23.8,0.0,0,0.0,0.3,107.91,84.61,0,0.0,71.88,38.13,10.05,0.0,43.900001,18,22.016666,24,0,0,0,0,0,0,21.272871017,21.272871017,0,欧珀,2017-09-07,4,1,112,6,1,1,1,0,,,0,,,2,0,1,0,0,80,201801,0
13000001632,A00001632,A00001632,0101,1,23,12/22/2013,V0530100,01,40AAAAAA,0,11,0,188.9,1.8,0,0.0,26.8,196.52,10.2,0,0.0,233.94,60.0,0,0.0,243.23333333,167,279.03333333,258,0,0,0,0,5,0,5911.1624669,5911.1624669,0,苹果,2017-11-28,1,1,6799,28,8,139,17,1,10,8,0,,,1,0,0,0,0,199,201802,0
13000001633,A00001633,A00001633,0101,1,28,03/07/2018,V0422100,02,200101AA,0,11,0,98.1,0.0,0,0.0,0,,,,,,,,,2.633333,4,13.083334,5,0,0,0,0,3,0,56958.322278,56958.322278,0,华为,2018-03-07,1,1,12978,25,9,1860,20,0,,,0,,,,,,0,0,30,201803,0
13000001634,A00001634,A00001634,0101,1,28,12/12/2015,V0410100,01,40AAAAAA,0,11,0,103.04,25.29,0,0.0,15,110.65,0.0,0,0.0,21.45,0.65,0,0.0,86.55,39,58.066666667,41,0,0,0,0,6,0,35683.035134,35526.646816,156.38831806,维沃,2015-12-29,1,1,56608,31,14,3271,31,1,3,3,0,,,19,1,1,0,1,91,201801,0
13000001635,A00001635,A00001635,0101,1,35,10/01/2010,V0310000,01,40AAAAAA,0,11,0,159.64,68.64,0,0.0,0,278.0,0.0,0,0.0,709.05,420.0,0,0.0,131.88333333,75,169.58333333,145,0,0,0,0,18,0,3446.0307321,3091.5835428,354.44718932,Apple,2014-11-24,1,1,4377,18,15,833,15,4,131,10,2,100,2,29,1,1,1,1,203,201801,0
13000001636,A00001636,A00001636,0101,1,24,03/18/2017,V0440300,01,40AAAAAA,0,11,0,71.6,32.8,19.8,0.0,0,92.0,33.1,39.9,0.0,88.7,31.1,38.6,0.0,128.76666667,131,206.56666667,192,131,0,192,0,0,0,25077.851845,24053.187839,1024.6640062,苹果,2017-04-05,1,1,209480,31,9,17024,31,0,,,0,,,8,1,1,0,0,692,201801,0
13000001637,A00001637,A00001637,0101,1,31,08/04/2015,V0540100,01,40AAAAAA,1,11,0,256.0,0.0,0,0.0,0,256.1,0.0,0,0.0,256.0,0.0,0,0.0,426.35,322,511.38333333,352,322,0,352,0,0,0,4042.4401311,4042.4401311,0,苹果,2016-10-12,1,1,18760,28,7,2548,24,4,875,11,0,,,8,0,1,0,0,176,201802,0
13000001638,A00001638,A00001638,0101,1,28,07/26/2012,V0342200,01,30AAAAAA,0,11,0,222.43,30.33,0,0.0,3,349.94,119.84,37.8,0.0,415.91,180.01,43.5,0.0,669.51667,324,480.150005,221,307,0,201,0,4,0,1571.7646484,1416.415039,155.34960937,华为,2018-01-15,3,1,16815,16,10,1406,16,0,,,1,5,1,10,1,1,0,0,234,201801,0
13000001639,A00001639,A00001639,0101,1,20,01/22/2016,V0110000,01,30AAAAAA,0,11,0,613.18,9.0,125.59,0.0,7,283.5,50.0,77.61,0.0,205.2,9.0,40.22,0.0,911.116664,311,239.71667,147,0,0,0,0,94,0,9106.7722835,7715.075242,1391.6970415,苹果,2017-07-21,3,1,40067,31,12,1784,22,5,801,15,2,1356,8,2,1,1,0,1,338,201803,0
13000001640,A00001640,A00001640,0101,1,33,10/20/2017,V0441900,01,40AAAAAA,0,11,0,199.0,0.0,0,0.0,0,199.0,0.0,0,0.0,199.0,0.0,0,0.0,186.8,227,207.7,164,227,0,164,0,0,0,14644.016327,14644.016327,0,苹果,2018-01-23,2,1,34405,19,10,3670,15,1,174,6,0,,,16,0,0,0,0,735,201801,0
13000001641,A00001641,A00001641,0101,2,23,06/01/2013,V0430400,01,40AAAAAA,1,11,0,76.71,0.0,0,0.0,3,61.38,0.0,0,0.0,61.38,0.0,0,0.0,670.65,160,219.61666667,128,27,0,41,0,43,0,4952.5136709,4952.5136709,0,苹果,2017-04-02,2,1,24879,31,5,630,21,0,,,1,2,2,2,0,1,0,0,159,201801,0
13000001642,A00001642,A00001642,0101,2,26,04/14/2013,V0420100,01,40AAAAAA,0,11,0,109.07,0.0,10,0.0,0,117.33,36.2,12.2,0.0,250.2,84.0,7.6,0.0,29.2,39,71.183333333,65,39,0,65,0,0,0,3162.3850602,3162.3850602,0,苹果,2015-11-04,1,1,27001,31,9,3327,28,5,347,6,1,996,3,4,1,1,1,1,183,201803,0
13000001643,A00001643,A00001643,0101,2,27,01/09/2014,V0412901,01,40AAAAAA,0,11,0,43.4,0.0,6.9,0.0,0.3,158.05,111.6,10.35,0.0,88.8,19.6,23.4,0.0,86.8,102,153.91666667,157,0,0,0,0,28,0,0.21579551,0.21579551,0,欧珀,2017-10-11,2,,,,,,,,,,,,,,0,0,0,1,43,201801,0
13000001644,A00001644,A00001644,0101,1,26,01/28/2015,V0430100,01,40AAAAAA,1,11,0,198.1,0.0,0,0.0,0,198.3,0.0,0,0.0,420.0,13.8,0,0.0,566.15,336,368.91666667,298,18,0,20,0,49,0,67457.828187,67457.828187,0,苹果,2017-04-11,1,1,37259,28,7,819,25,1,104,3,0,,,5,0,1,0,0,374,201803,0
13000001645,A00001645,A00001645,0101,1,29,06/06/2017,V0120000,01,40AAAAAA,0,11,0,93.5,28.1,0,0.0,6.4,91.2,30.2,0,0.0,81.4,34.0,28.3,0.0,166.86666667,119,123.73333333,83,0,0,0,0,6,0,25696.748171,25379.587317,317.16085435,苹果,2017-06-06,1,1,51152,31,6,1019,23,4,12,2,0,,,4,0,1,1,1,143,201801,0
13000001646,A00001646,A00001646,0101,1,32,08/07/2013,V0350200,01,40AAAAAA,0,11,0,300.0,11.0,0,0.0,5,326.1,53.0,0,0.0,300.0,48.0,0,0.0,54.816666667,53,650.13333333,80,53,0,80,0,0,0,5674.5512409,5634.1125802,40.43866063,Apple,2015-02-06,1,1,29999,31,12,2425,31,1,4,1,3,65,9,18,0,1,0,1,373,201801,0
13000001647,A00001647,A00001647,0101,1,35,10/24/2011,V0441300,01,30AAAAAA,0,11,0,118.35,3.0,21.59,0.0,3.72,113.2,3.0,16.94,0.0,136.1,3.0,19.94,0.0,187.666666,155,148.3,167,0,0,0,0,2,0,260.95412731,260.95412731,0,苹果,2017-01-29,1,1,2546,26,5,101,8,0,,,0,,,5,0,0,0,0,27,201803,0
13000001648,A00001648,A00001648,0101,1,39,08/28/2008,V0330400,01,40AAAAAA,0,11,0,304.04,196.48,14.85,0.0,25,272.51,180.0,0,0.0,155.23,60.0,17.82,1.47,815.33333333,533,565.71666667,502,0,0,0,0,92,0,5242.6096181,4068.3905038,1174.2191142,苹果,2018-01-05,6,1,10019,31,10,308,14,2,81,6,1,3,3,9,0,0,0,0,187,201801,0
13000001649,A00001649,A00001649,0101,2,52,06/04/2015,V0372300,01,40AAAAAA,1,11,0,39.0,0.0,0,0.0,1,100.1,0.0,63.9,0.0,152.6,74.7,41.7,0.0,213.06666667,172,264.33333333,188,0,0,0,0,3,0,3348.4412031,3348.4412031,0,苹果,2016-03-18,1,1,69537,31,8,3710,30,0,,,0,,,3,1,1,0,1,256,201801,0
13000001650,A00001650,A00001650,0101,1,26,03/29/2014,V0411100,01,40AAAAAA,0,11,0,60.3,0.0,0,0.0,4,61.0,0.0,0,0.0,60.2,0.0,0,0.0,150.26666667,111,113.65,82,0,0,3,0,3,0,1575.7502546,1575.7502546,0,**,2016-08-28,1,1,6513,10,8,3426,10,0,,,0,,,6,0,0,0,0,30,201801,0
13000001651,A00001651,A00001651,0101,1,34,01/19/2016,V0510100,01,40AAAAAA,0,11,0,16.0,0.0,0,0.0,0,16.0,0.0,0,0.0,16.0,0.0,0,0.0,6.4833333333,5,71.016666667,25,3,0,12,0,0,0,7.08478452,7.08478452,0,华为,2016-08-14,2,1,511,4,4,387,5,0,,,0,,,,0,0,1,1,107,201801,0
13000001652,A00001652,A00001652,0101,2,35,12/27/2012,V0120000,01,40AAAAAA,1,281,1,416.91,368.91,0,0.0,9,183.16,133.11,0,0.0,416.46,369.36,0,0.0,179.9,103,367.45,163,0,0,0,0,2,0,3932.6755886,2665.7245264,1266.9510622,酷比,2017-07-25,2,1,98966,30,11,10241,30,1,26,4,1,180,5,13,0,0,0,0,8,201801,0
13000001653,A00001653,A00001653,0101,1,23,04/11/2017,V0350500,01,200101AA,1,11,0,164.66,0.0,33.36,0.0,1,158.96,0.0,27.76,0.0,164.16,0.0,32.16,0.0,316.150004,187,253.216669,222,0,0,0,0,61,0,53107.782905,53107.782905,0,苹果,2017-04-11,1,1,14786,31,20,2097,31,5,114,12,1,43,16,20,0,1,1,1,91,201801,0
